"","observation_path","chamber_path","member_path","observation_number","chamber_number","member_number","full_name","first_name","middle_name","last_name","member_ID","state","district","party","year_start","year_end"
"160","/chamber-1/member-160","/chamber-1","/chamber-1/member-160",160,1,160,"Allen Boyd","Allen","","Boyd","/chamber-1/member-160","FL",2,"Democratic",1997,2011
"161","/chamber-1/member-161","/chamber-1","/chamber-1/member-161",161,1,161,"Nancy Boyda","Nancy","","Boyda","/chamber-1/member-161","KS",2,"Democratic",2007,2009
"162","/chamber-1/member-162","/chamber-1","/chamber-1/member-162",162,1,162,"Brendan F. Boyle","Brendan","F.","Boyle","/chamber-1/member-162","PA",2,"Democratic",2015,2020
"163","/chamber-1/member-163","/chamber-1","/chamber-1/member-163",163,1,163,"John Brademas","John","","Brademas","/chamber-1/member-163","IN",3,"Democratic",1959,1981
"164","/chamber-1/member-164","/chamber-1","/chamber-1/member-164",164,1,164,"Jeb Bradley","Jeb","","Bradley","/chamber-1/member-164","NH",1,"Republican",2003,2007
"165","/chamber-1/member-165","/chamber-1","/chamber-1/member-165",165,1,165,"Kevin Brady","Kevin",NA,"Brady","/chamber-1/member-165","TX",8,"Republican",1997,2020
"166","/chamber-1/member-166","/chamber-1","/chamber-1/member-166",166,1,166,"Robert A. Brady","Robert","A.","Brady","/chamber-1/member-166","PA",1,"Democratic",1997,2019
"167","/chamber-1/member-167","/chamber-1","/chamber-1/member-167",167,1,167,"Bruce Braley","Bruce","","Braley","/chamber-1/member-167","IA",1,"Democratic",2007,2015
"168","/chamber-1/member-168","/chamber-1","/chamber-1/member-168",168,1,168,"Frank J. Brasco","Frank","J.","Brasco","/chamber-1/member-168","NY",11,"Democratic",1967,1975
"169","/chamber-1/member-169","/chamber-1","/chamber-1/member-169",169,1,169,"Dave Brat","Dave",NA,"Brat","/chamber-1/member-169","VA",7,"Republican",2014,2019
"170","/chamber-1/member-170","/chamber-1","/chamber-1/member-170",170,1,170,"William G. Bray","William","G.","Bray","/chamber-1/member-170","IN",6,"Republican",1951,1975
"171","/chamber-1/member-171","/chamber-1","/chamber-1/member-171",171,1,171,"John B. Breckinridge","John","B.","Breckinridge","/chamber-1/member-171","KY",6,"Democratic",1973,1979
"172","/chamber-1/member-172","/chamber-1","/chamber-1/member-172",172,1,172,"Joseph E. Brennan","Joseph","E.","Brennan","/chamber-1/member-172","ME",1,"Democratic",1987,1991
"173","/chamber-1/member-173","/chamber-1","/chamber-1/member-173",173,1,173,"William K. Brewster","William","K.","Brewster","/chamber-1/member-173","OK",3,"Democratic",1991,1997
"174","/chamber-1/member-174","/chamber-1","/chamber-1/member-174",174,1,174,"Jim Bridenstine","Jim",NA,"Bridenstine","/chamber-1/member-174","OK",1,"Republican",2013,2018
"175","/chamber-1/member-175","/chamber-1","/chamber-1/member-175",175,1,175,"Bobby Bright","Bobby","","Bright","/chamber-1/member-175","AL",2,"Democratic",2009,2011
"176","/chamber-1/member-176","/chamber-1","/chamber-1/member-176",176,1,176,"Anthony Brindisi","Anthony",NA,"Brindisi","/chamber-1/member-176","NY",22,"Democratic",2019,2020
"177","/chamber-1/member-177","/chamber-1","/chamber-1/member-177",177,1,177,"Jack T. Brinkley","Jack","T.","Brinkley","/chamber-1/member-177","GA",3,"Democratic",1967,1983
"178","/chamber-1/member-178","/chamber-1","/chamber-1/member-178",178,1,178,"William M. Brodhead","William","M.","Brodhead","/chamber-1/member-178","MI",17,"Democratic",1975,1983
"179","/chamber-1/member-179","/chamber-1","/chamber-1/member-179",179,1,179,"Jack Brooks","Jack","","Brooks","/chamber-1/member-179","TX",9,"Democratic",1953,1995
"180","/chamber-1/member-180","/chamber-1","/chamber-1/member-180",180,1,180,"Mo Brooks","Mo",NA,"Brooks","/chamber-1/member-180","AL",5,"Republican",2011,2020
"181","/chamber-1/member-181","/chamber-1","/chamber-1/member-181",181,1,181,"Susan W. Brooks","Susan","W.","Brooks","/chamber-1/member-181","IN",5,"Republican",2013,2020
"182","/chamber-1/member-182","/chamber-1","/chamber-1/member-182",182,1,182,"William Broomfield","William","","Broomfield","/chamber-1/member-182","MI",18,"Republican",1957,1993
"183","/chamber-1/member-183","/chamber-1","/chamber-1/member-183",183,1,183,"Donald G. Brotzman","Donald","G.","Brotzman","/chamber-1/member-183","CO",2,"Republican",1967,1975
"184","/chamber-1/member-184","/chamber-1","/chamber-1/member-184",184,1,184,"Paul Broun","Paul","","Broun","/chamber-1/member-184","GA",10,"Republican",2007,2015
"185","/chamber-1/member-185","/chamber-1","/chamber-1/member-185",185,1,185,"Anthony G. Brown","Anthony","G.","Brown","/chamber-1/member-185","MD",4,"Democratic",2017,2020
"186","/chamber-1/member-186","/chamber-1","/chamber-1/member-186",186,1,186,"Corrine Brown","Corrine","","Brown","/chamber-1/member-186","FL",5,"Democratic",1993,2017
"187","/chamber-1/member-187","/chamber-1","/chamber-1/member-187",187,1,187,"Garry E. Brown","Garry","E.","Brown","/chamber-1/member-187","MI",3,"Republican",1967,1979
"188","/chamber-1/member-188","/chamber-1","/chamber-1/member-188",188,1,188,"Henry Brown","Henry","","Brown","/chamber-1/member-188","SC",1,"Republican",2001,2011
"189","/chamber-1/member-189","/chamber-1","/chamber-1/member-189",189,1,189,"Julia Brownley","Julia",NA,"Brownley","/chamber-1/member-189","CA",26,"Democratic",2013,2020
"190","/chamber-1/member-190","/chamber-1","/chamber-1/member-190",190,1,190,"Joel Broyhill","Joel","","Broyhill","/chamber-1/member-190","VA",10,"Republican",1953,1974
"191","/chamber-1/member-191","/chamber-1","/chamber-1/member-191",191,1,191,"Terry L. Bruce","Terry","L.","Bruce","/chamber-1/member-191","IL",19,"Democratic",1985,1993
"192","/chamber-1/member-192","/chamber-1","/chamber-1/member-192",192,1,192,"Ed Bryant","Ed","","Bryant","/chamber-1/member-192","TN",7,"Republican",1995,2003
"193","/chamber-1/member-193","/chamber-1","/chamber-1/member-193",193,1,193,"John Wiley Bryant","John","Wiley","Bryant","/chamber-1/member-193","TX",5,"Democratic",1983,1997
"194","/chamber-1/member-194","/chamber-1","/chamber-1/member-194",194,1,194,"Vern Buchanan","Vern",NA,"Buchanan","/chamber-1/member-194","FL",16,"Republican",2007,2020
"195","/chamber-1/member-195","/chamber-1","/chamber-1/member-195",195,1,195,"Ken Buck","Ken",NA,"Buck","/chamber-1/member-195","CO",4,"Republican",2015,2020
"196","/chamber-1/member-196","/chamber-1","/chamber-1/member-196",196,1,196,"Larry Bucshon","Larry",NA,"Bucshon","/chamber-1/member-196","IN",8,"Republican",2011,2020
"197","/chamber-1/member-197","/chamber-1","/chamber-1/member-197",197,1,197,"Ted Budd","Ted",NA,"Budd","/chamber-1/member-197","NC",13,"Republican",2017,2020
"198","/chamber-1/member-198","/chamber-1","/chamber-1/member-198",198,1,198,"Jim Bunn","Jim","","Bunn","/chamber-1/member-198","OR",5,"Republican",1995,1997
"199","/chamber-1/member-199","/chamber-1","/chamber-1/member-199",199,1,199,"Tim Burchett","Tim",NA,"Burchett","/chamber-1/member-199","TN",2,"Republican",2019,2020
"200","/chamber-1/member-200","/chamber-1","/chamber-1/member-200",200,1,200,"Clair W. Burgener","Clair","W.","Burgener","/chamber-1/member-200","CA",43,"Republican",1973,1983
"201","/chamber-1/member-201","/chamber-1","/chamber-1/member-201",201,1,201,"Michael C. Burgess","Michael","C.","Burgess","/chamber-1/member-201","TX",26,"Republican",2003,2020
"202","/chamber-1/member-202","/chamber-1","/chamber-1/member-202",202,1,202,"J. Herbert Burke","J.","Herbert","Burke","/chamber-1/member-202","FL",12,"Republican",1967,1979
"203","/chamber-1/member-203","/chamber-1","/chamber-1/member-203",203,1,203,"James A. Burke","James","A.","Burke","/chamber-1/member-203","MA",31,"Democratic",1959,1979
"204","/chamber-1/member-204","/chamber-1","/chamber-1/member-204",204,1,204,"James A. Burke","James","A.","Burke","/chamber-1/member-204","MA",11,"Democratic",1959,1979
"205","/chamber-1/member-205","/chamber-1","/chamber-1/member-205",205,1,205,"Yvonne Brathwaite Burke","Yvonne","Brathwaite","Burke","/chamber-1/member-205","CA",28,"Democratic",1973,1979
"206","/chamber-1/member-206","/chamber-1","/chamber-1/member-206",206,1,206,"Omar Burleson","Omar","","Burleson","/chamber-1/member-206","TX",17,"Democratic",1947,1978
"207","/chamber-1/member-207","/chamber-1","/chamber-1/member-207",207,1,207,"Max Burns","Max","","Burns","/chamber-1/member-207","GA",12,"Republican",2003,2005
"208","/chamber-1/member-208","/chamber-1","/chamber-1/member-208",208,1,208,"Dan Burton","Dan","","Burton","/chamber-1/member-208","IN",5,"Republican",1983,2013
"209","/chamber-1/member-209","/chamber-1","/chamber-1/member-209",209,1,209,"John L. Burton","John","L.","Burton","/chamber-1/member-209","CA",5,"Democratic",1974,1983
"210","/chamber-1/member-210","/chamber-1","/chamber-1/member-210",210,1,210,"Phillip Burton","Phillip","","Burton","/chamber-1/member-210","CA",5,"Democratic",1964,1983
"211","/chamber-1/member-211","/chamber-1","/chamber-1/member-211",211,1,211,"Sala Burton","Sala","","Burton","/chamber-1/member-211","CA",5,"Democratic",1983,1987
"212","/chamber-1/member-212","/chamber-1","/chamber-1/member-212",212,1,212,"Albert Bustamante","Albert","","Bustamante","/chamber-1/member-212","TX",23,"Democratic",1985,1993
"213","/chamber-1/member-213","/chamber-1","/chamber-1/member-213",213,1,213,"Cheri Bustos","Cheri",NA,"Bustos","/chamber-1/member-213","IL",17,"Democratic",2013,2020
"214","/chamber-1/member-214","/chamber-1","/chamber-1/member-214",214,1,214,"G. K. Butterfield","G.","K.","Butterfield","/chamber-1/member-214","NC",1,"Democratic",2004,2020
"215","/chamber-1/member-215","/chamber-1","/chamber-1/member-215",215,1,215,"Bradley Byrne","Bradley",NA,"Byrne","/chamber-1/member-215","AL",1,"Republican",2014,2020
"216","/chamber-1/member-216","/chamber-1","/chamber-1/member-216",216,1,216,"Leslie L. Byrne","Leslie","L.","Byrne","/chamber-1/member-216","VA",11,"Democratic",1993,1995
"217","/chamber-1/member-217","/chamber-1","/chamber-1/member-217",217,1,217,"Beverly Byron","Beverly","","Byron","/chamber-1/member-217","MD",6,"Democratic",1979,1993
"218","/chamber-1/member-218","/chamber-1","/chamber-1/member-218",218,1,218,"Goodloe Byron","Goodloe","","Byron","/chamber-1/member-218","MD",6,"Democratic",1971,1978
"219","/chamber-1/member-219","/chamber-1","/chamber-1/member-219",219,1,219,"Ken Calvert","Ken",NA,"Calvert","/chamber-1/member-219","CA",42,"Republican",1993,2020
"220","/chamber-1/member-220","/chamber-1","/chamber-1/member-220",220,1,220,"Dave Camp","Dave","","Camp","/chamber-1/member-220","MI",4,"Republican",1991,2015
"221","/chamber-1/member-221","/chamber-1","/chamber-1/member-221",221,1,221,"John Newbold Camp","John","Newbold","Camp","/chamber-1/member-221","OK",26,"Republican",1969,1975
"222","/chamber-1/member-222","/chamber-1","/chamber-1/member-222",222,1,222,"John Newbold Camp","John","Newbold","Camp","/chamber-1/member-222","OK",6,"Republican",1969,1975
"223","/chamber-1/member-223","/chamber-1","/chamber-1/member-223",223,1,223,"Tom Campbell","Tom","","Campbell","/chamber-1/member-223","CA",15,"Republican",1989,1993
"224","/chamber-1/member-224","/chamber-1","/chamber-1/member-224",224,1,224,"Tom Campbell","Tom","","Campbell","/chamber-1/member-224","CA",15,"Republican",1995,2001
"225","/chamber-1/member-225","/chamber-1","/chamber-1/member-225",225,1,225,"Charles T. Canady","Charles","T.","Canady","/chamber-1/member-225","FL",12,"Republican",1993,2001
"226","/chamber-1/member-226","/chamber-1","/chamber-1/member-226",226,1,226,"Eric Cantor","Eric","","Cantor","/chamber-1/member-226","VA",7,"Republican",2001,2014
"227","/chamber-1/member-227","/chamber-1","/chamber-1/member-227",227,1,227,"Lois Capps","Lois","","Capps","/chamber-1/member-227","CA",24,"Democratic",1998,2017
"228","/chamber-1/member-228","/chamber-1","/chamber-1/member-228",228,1,228,"Walter Capps","Walter","","Capps","/chamber-1/member-228","CA",22,"Democratic",1997,1997
"229","/chamber-1/member-229","/chamber-1","/chamber-1/member-229",229,1,229,"Michael E. Capuano","Michael","E.","Capuano","/chamber-1/member-229","MA",7,"Democratic",1999,2019
"230","/chamber-1/member-230","/chamber-1","/chamber-1/member-230",230,1,230,"Bruce F. Caputo","Bruce","F.","Caputo","/chamber-1/member-230","NY",23,"Republican",1977,1979
"231","/chamber-1/member-231","/chamber-1","/chamber-1/member-231",231,1,231,"Salud O. Carbajal","Salud","O.","Carbajal","/chamber-1/member-231","CA",24,"Democratic",2017,2020
"232","/chamber-1/member-232","/chamber-1","/chamber-1/member-232",232,1,232,"Tony Cardenas","Tony",NA,"Cardenas","/chamber-1/member-232","CA",29,"Democratic",2013,2020
"233","/chamber-1/member-233","/chamber-1","/chamber-1/member-233",233,1,233,"Dennis Cardoza","Dennis","","Cardoza","/chamber-1/member-233","CA",18,"Democratic",2003,2012
"234","/chamber-1/member-234","/chamber-1","/chamber-1/member-234",234,1,234,"Hugh Carey","Hugh","","Carey","/chamber-1/member-234","NY",15,"Democratic",1961,1974
"235","/chamber-1/member-235","/chamber-1","/chamber-1/member-235",235,1,235,"Gregory W. Carman","Gregory","W.","Carman","/chamber-1/member-235","NY",3,"Republican",1981,1983
"236","/chamber-1/member-236","/chamber-1","/chamber-1/member-236",236,1,236,"Russ Carnahan","Russ","","Carnahan","/chamber-1/member-236","MO",3,"Democratic",2005,2013
"237","/chamber-1/member-237","/chamber-1","/chamber-1/member-237",237,1,237,"Charles J. Carney","Charles","J.","Carney","/chamber-1/member-237","OH",19,"Democratic",1970,1979
"238","/chamber-1/member-238","/chamber-1","/chamber-1/member-238",238,1,238,"William Carney","William","","Carney","/chamber-1/member-238","NY",1,"Republican",1979,1987
"239","/chamber-1/member-239","/chamber-1","/chamber-1/member-239",239,1,239,"Andre Carson","Andre",NA,"Carson","/chamber-1/member-239","IN",7,"Democratic",2008,2020
"240","/chamber-1/member-240","/chamber-1","/chamber-1/member-240",240,1,240,"Brad Carson","Brad","","Carson","/chamber-1/member-240","OK",2,"Democratic",2001,2005
"241","/chamber-1/member-241","/chamber-1","/chamber-1/member-241",241,1,241,"Julia Carson","Julia","","Carson","/chamber-1/member-241","IN",7,"Democratic",1997,2007
"242","/chamber-1/member-242","/chamber-1","/chamber-1/member-242",242,1,242,"Earl L. Carter","Earl","L.","Carter","/chamber-1/member-242","GA",1,"Republican",2015,2020
"243","/chamber-1/member-243","/chamber-1","/chamber-1/member-243",243,1,243,"John R. Carter","John","R.","Carter","/chamber-1/member-243","TX",31,"Republican",2003,2020
"244","/chamber-1/member-244","/chamber-1","/chamber-1/member-244",244,1,244,"Tim Lee Carter","Tim","Lee","Carter","/chamber-1/member-244","KY",5,"Republican",1965,1981
"245","/chamber-1/member-245","/chamber-1","/chamber-1/member-245",245,1,245,"Matt Cartwright","Matt",NA,"Cartwright","/chamber-1/member-245","PA",8,"Democratic",2013,2020
"246","/chamber-1/member-246","/chamber-1","/chamber-1/member-246",246,1,246,"Ed Case","Ed",NA,"Case","/chamber-1/member-246","HI",1,"Democratic",2002,2020
"247","/chamber-1/member-247","/chamber-1","/chamber-1/member-247",247,1,247,"Robert R. Casey","Robert","R.","Casey","/chamber-1/member-247","TX",22,"Democratic",1959,1976
"248","/chamber-1/member-248","/chamber-1","/chamber-1/member-248",248,1,248,"Sean Casten","Sean",NA,"Casten","/chamber-1/member-248","IL",6,"Democratic",2019,2020
"249","/chamber-1/member-249","/chamber-1","/chamber-1/member-249",249,1,249,"Michael N. Castle","Michael","N.","Castle","/chamber-1/member-249","DE",0,"Republican",1993,2011
"250","/chamber-1/member-250","/chamber-1","/chamber-1/member-250",250,1,250,"Kathy Castor","Kathy",NA,"Castor","/chamber-1/member-250","FL",14,"Democratic",2007,2020
"251","/chamber-1/member-251","/chamber-1","/chamber-1/member-251",251,1,251,"Joaquin Castro","Joaquin",NA,"Castro","/chamber-1/member-251","TX",20,"Democratic",2013,2020
"252","/chamber-1/member-252","/chamber-1","/chamber-1/member-252",252,1,252,"Elford Albin Cederberg","Elford","Albin","Cederberg","/chamber-1/member-252","MI",10,"Republican",1953,1978
"253","/chamber-1/member-253","/chamber-1","/chamber-1/member-253",253,1,253,"Steve Chabot","Steve",NA,"Chabot","/chamber-1/member-253","OH",1,"Republican",1995,2020
"254","/chamber-1/member-254","/chamber-1","/chamber-1/member-254",254,1,254,"Jason Chaffetz","Jason",NA,"Chaffetz","/chamber-1/member-254","UT",3,"Republican",2009,2017
"255","/chamber-1/member-255","/chamber-1","/chamber-1/member-255",255,1,255,"Charles E. Chamberlain","Charles","E.","Chamberlain","/chamber-1/member-255","MI",6,"Republican",1957,1974
"256","/chamber-1/member-256","/chamber-1","/chamber-1/member-256",256,1,256,"Ben Chandler","Ben","","Chandler","/chamber-1/member-256","KY",6,"Democratic",2004,2013
"257","/chamber-1/member-257","/chamber-1","/chamber-1/member-257",257,1,257,"Jim Chapman","Jim","","Chapman","/chamber-1/member-257","TX",1,"Democratic",1985,1997
"258","/chamber-1/member-258","/chamber-1","/chamber-1/member-258",258,1,258,"Eugene A. Chappie","Eugene","A.","Chappie","/chamber-1/member-258","CA",2,"Republican",1981,1987
"259","/chamber-1/member-259","/chamber-1","/chamber-1/member-259",259,1,259,"Liz Cheney","Liz",NA,"Cheney","/chamber-1/member-259","WY",NA,"Republican",2017,2020
"260","/chamber-1/member-260","/chamber-1","/chamber-1/member-260",260,1,260,"Helen Chenoweth-Hage","Helen","","Chenoweth-Hage","/chamber-1/member-260","ID",1,"Republican",1995,2001
"261","/chamber-1/member-261","/chamber-1","/chamber-1/member-261",261,1,261,"Travis Childers","Travis","","Childers","/chamber-1/member-261","MS",1,"Democratic",2008,2011
"262","/chamber-1/member-262","/chamber-1","/chamber-1/member-262",262,1,262,"Shirley Chisholm","Shirley","","Chisholm","/chamber-1/member-262","NY",12,"Democratic",1969,1983
"263","/chamber-1/member-263","/chamber-1","/chamber-1/member-263",263,1,263,"Chris Chocola","Chris","","Chocola","/chamber-1/member-263","IN",2,"Republican",2003,2007
"264","/chamber-1/member-264","/chamber-1","/chamber-1/member-264",264,1,264,"Jon Lynn Christensen","Jon","Lynn","Christensen","/chamber-1/member-264","NE",2,"Republican",1995,1999
"265","/chamber-1/member-265","/chamber-1","/chamber-1/member-265",265,1,265,"Dick Chrysler","Dick","","Chrysler","/chamber-1/member-265","MI",8,"Republican",1995,1997
"266","/chamber-1/member-266","/chamber-1","/chamber-1/member-266",266,1,266,"Judy Chu","Judy",NA,"Chu","/chamber-1/member-266","CA",27,"Democratic",2009,2020
