"","observation_path","parliament_path","chamber_path","member_path","observation_number","parliament_number","chamber_number","member_number","full_name","first_name","middle_name","last_name","member_ID","state","district","party","year_start","year_end"
"120","/parliament-83/chamber-1/member-190","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-190",120,83,1,190,"Joel Broyhill","Joel","","Broyhill","/chamber-1/member-190","VA",10,"Republican",1953,1974
"121","/parliament-83/chamber-1/member-206","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-206",121,83,1,206,"Omar Burleson","Omar","","Burleson","/chamber-1/member-206","TX",17,"Democratic",1947,1978
"122","/parliament-83/chamber-1/member-252","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-252",122,83,1,252,"Elford Albin Cederberg","Elford","Albin","Cederberg","/chamber-1/member-252","MI",10,"Republican",1953,1978
"123","/parliament-83/chamber-1/member-381","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-381",123,83,1,381,"James Delaney","James","","Delaney","/chamber-1/member-381","NY",9,"Democratic",1949,1978
"124","/parliament-83/chamber-1/member-420","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-420",124,83,1,420,"Harold Donohue","Harold","","Donohue","/chamber-1/member-420","MA",3,"Democratic",1947,1974
"125","/parliament-83/chamber-1/member-423","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-423",125,83,1,423,"William Jennings Dorn","William","Jennings","Dorn","/chamber-1/member-423","SC",3,"Democratic",1951,1974
"126","/parliament-83/chamber-1/member-530","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-530",126,83,1,530,"Lawrence H. Fountain","Lawrence","H.","Fountain","/chamber-1/member-530","NC",2,"Democratic",1953,1983
"127","/parliament-83/chamber-1/member-622","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-622",127,83,1,622,"Harold R. Gross","Harold","R.","Gross","/chamber-1/member-622","IA",3,"Republican",1949,1975
"128","/parliament-83/chamber-1/member-627","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-627",128,83,1,627,"Charles S. Gubser","Charles","S.","Gubser","/chamber-1/member-627","CA",10,"Republican",1953,1974
"129","/parliament-83/chamber-1/member-638","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-638",129,83,1,638,"James A. Haley","James","A.","Haley","/chamber-1/member-638","FL",8,"Democratic",1953,1977
"130","/parliament-83/chamber-1/member-685","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-685",130,83,1,685,"Wayne Hays","Wayne","","Hays","/chamber-1/member-685","OH",18,"Democratic",1949,1976
"131","/parliament-83/chamber-1/member-724","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-724",131,83,1,724,"Chester E. Holifield","Chester","E.","Holifield","/chamber-1/member-724","CA",19,"Democratic",1943,1974
"132","/parliament-83/chamber-1/member-738","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-738",132,83,1,738,"Craig Hosmer","Craig","","Hosmer","/chamber-1/member-738","CA",32,"Republican",1953,1974
"133","/parliament-83/chamber-1/member-775","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-775",133,83,1,775,"John Jarman","John","","Jarman","/chamber-1/member-775","OK",5,"Democratic",1951,1975
"134","/parliament-83/chamber-1/member-861","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-861",134,83,1,861,"John C. Kluczynski","John","C.","Kluczynski","/chamber-1/member-861","IL",5,"Democratic",1951,1975
"135","/parliament-83/chamber-1/member-889","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-889",135,83,1,889,"Phillip M. Landrum","Phillip","M.","Landrum","/chamber-1/member-889","GA",9,"Democratic",1953,1977
"136","/parliament-83/chamber-1/member-952","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-952",136,83,1,952,"Ray J. Madden","Ray","J.","Madden","/chamber-1/member-952","IN",1,"Democratic",1943,1977
"137","/parliament-83/chamber-1/member-954","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-954",137,83,1,954,"George H. Mahon","George","H.","Mahon","/chamber-1/member-954","TX",19,"Democratic",1935,1979
"138","/parliament-83/chamber-1/member-956","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-956",138,83,1,956,"William S. Mailliard","William","S.","Mailliard","/chamber-1/member-956","CA",6,"Republican",1953,1974
"139","/parliament-83/chamber-1/member-1065","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-1065",139,83,1,1065,"Wilbur Mills","Wilbur","","Mills","/chamber-1/member-1065","AR",2,"Democratic",1939,1977
"140","/parliament-83/chamber-1/member-1088","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-1088",140,83,1,1088,"Thomas E. Morgan","Thomas","E.","Morgan","/chamber-1/member-1088","PA",22,"Democratic",1945,1977
"141","/parliament-83/chamber-1/member-1091","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-1091",141,83,1,1091,"John E. Moss","John","E.","Moss","/chamber-1/member-1091","CA",3,"Democratic",1953,1978
"142","/parliament-83/chamber-1/member-1122","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-1122",142,83,1,1122,"William Huston Natcher","William","Huston","Natcher","/chamber-1/member-1122","KY",2,"Democratic",1953,1994
"143","/parliament-83/chamber-1/member-1167","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-1167",143,83,1,1167,"Otto Passman","Otto","","Passman","/chamber-1/member-1167","LA",5,"Democratic",1947,1977
"144","/parliament-83/chamber-1/member-1183","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-1183",144,83,1,1183,"Carl D. Perkins","Carl","D.","Perkins","/chamber-1/member-1183","KY",7,"Democratic",1949,1984
"145","/parliament-83/chamber-1/member-1202","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-1202",145,83,1,1202,"William R. Poage","William","R.","Poage","/chamber-1/member-1202","TX",11,"Democratic",1937,1978
"146","/parliament-83/chamber-1/member-1254","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-1254",146,83,1,1254,"John Jacob Rhodes","John","Jacob","Rhodes","/chamber-1/member-1254","AZ",1,"Republican",1953,1983
"147","/parliament-83/chamber-1/member-1273","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-1273",147,83,1,1273,"Peter W. Rodino","Peter","W.","Rodino","/chamber-1/member-1273","NJ",10,"Democratic",1949,1989
"148","/parliament-83/chamber-1/member-1287","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-1287",148,83,1,1287,"John J. Rooney","John","J.","Rooney","/chamber-1/member-1287","NY",14,"Democratic",1944,1974
"149","/parliament-83/chamber-1/member-1390","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-1390",149,83,1,1390,"Robert L. Sikes","Robert","L.","Sikes","/chamber-1/member-1390","FL",1,"Democratic",1945,1979
"150","/parliament-83/chamber-1/member-1437","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-1437",150,83,1,1437,"Harley Orrin Staggers","Harley","Orrin","Staggers","/chamber-1/member-1437","WV",2,"Democratic",1949,1981
"151","/parliament-83/chamber-1/member-1469","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-1469",151,83,1,1469,"Leonor Sullivan","Leonor","","Sullivan","/chamber-1/member-1469","MO",3,"Democratic",1953,1977
"152","/parliament-83/chamber-1/member-1491","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-1491",152,83,1,1491,"Olin E. Teague","Olin","E.","Teague","/chamber-1/member-1491","TX",6,"Democratic",1946,1978
"153","/parliament-83/chamber-1/member-1591","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-1591",153,83,1,1591,"Jamie L. Whitten","Jamie","L.","Whitten","/chamber-1/member-1591","MS",1,"Democratic",1941,1995
"154","/parliament-83/chamber-1/member-1592","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-1592",154,83,1,1592,"William B. Widnall","William","B.","Widnall","/chamber-1/member-1592","NJ",7,"Republican",1950,1974
"155","/parliament-83/chamber-1/member-1636","/parliament-83","/parliament-83/chamber-1","/parliament-83/chamber-1/member-1636",155,83,1,1636,"Clement J. Zablocki","Clement","J.","Zablocki","/chamber-1/member-1636","WI",4,"Democratic",1949,1983
"156","/parliament-84/chamber-1/member-13","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-13",156,84,1,13,"Carl Albert","Carl","","Albert","/chamber-1/member-13","OK",3,"Democratic",1947,1977
"157","/parliament-84/chamber-1/member-38","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-38",157,84,1,38,"Leslie Cornelius Arends","Leslie","Cornelius","Arends","/chamber-1/member-38","IL",15,"Republican",1935,1974
"158","/parliament-84/chamber-1/member-46","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-46",158,84,1,46,"Thomas W. Ashley","Thomas","W.","Ashley","/chamber-1/member-46","OH",9,"Democratic",1955,1981
"159","/parliament-84/chamber-1/member-85","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-85",159,84,1,85,"William A. Barrett","William","A.","Barrett","/chamber-1/member-85","PA",7,"Democratic",1949,1976
"160","/parliament-84/chamber-1/member-86","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-86",160,84,1,86,"William A. Barrett","William","A.","Barrett","/chamber-1/member-86","PA",1,"Democratic",1949,1976
"161","/parliament-84/chamber-1/member-107","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-107",161,84,1,107,"Charles Edward Bennett","Charles","Edward","Bennett","/chamber-1/member-107","FL",3,"Democratic",1949,1993
"162","/parliament-84/chamber-1/member-108","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-108",162,84,1,108,"Charles Edward Bennett","Charles","Edward","Bennett","/chamber-1/member-108","FL",5,"Democratic",1949,1993
"163","/parliament-84/chamber-1/member-138","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-138",163,84,1,138,"John Blatnik","John","","Blatnik","/chamber-1/member-138","MN",8,"Democratic-Farmer-Labor",1947,1974
"164","/parliament-84/chamber-1/member-146","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-146",164,84,1,146,"Edward Boland","Edward","","Boland","/chamber-1/member-146","MA",2,"Democratic",1953,1989
"165","/parliament-84/chamber-1/member-147","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-147",165,84,1,147,"Richard Bolling","Richard","","Bolling","/chamber-1/member-147","MO",5,"Democratic",1949,1983
"166","/parliament-84/chamber-1/member-170","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-170",166,84,1,170,"William G. Bray","William","G.","Bray","/chamber-1/member-170","IN",6,"Republican",1951,1975
"167","/parliament-84/chamber-1/member-179","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-179",167,84,1,179,"Jack Brooks","Jack","","Brooks","/chamber-1/member-179","TX",9,"Democratic",1953,1995
"168","/parliament-84/chamber-1/member-190","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-190",168,84,1,190,"Joel Broyhill","Joel","","Broyhill","/chamber-1/member-190","VA",10,"Republican",1953,1974
"169","/parliament-84/chamber-1/member-206","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-206",169,84,1,206,"Omar Burleson","Omar","","Burleson","/chamber-1/member-206","TX",17,"Democratic",1947,1978
"170","/parliament-84/chamber-1/member-252","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-252",170,84,1,252,"Elford Albin Cederberg","Elford","Albin","Cederberg","/chamber-1/member-252","MI",10,"Republican",1953,1978
"171","/parliament-84/chamber-1/member-270","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-270",171,84,1,270,"Frank M. Clark","Frank","M.","Clark","/chamber-1/member-270","PA",25,"Democratic",1955,1974
"172","/parliament-84/chamber-1/member-271","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-271",172,84,1,271,"Frank M. Clark","Frank","M.","Clark","/chamber-1/member-271","PA",2,"Democratic",1955,1974
"173","/parliament-84/chamber-1/member-381","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-381",173,84,1,381,"James Delaney","James","","Delaney","/chamber-1/member-381","NY",9,"Democratic",1949,1978
"174","/parliament-84/chamber-1/member-411","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-411",174,84,1,411,"Charles Diggs","Charles","","Diggs","/chamber-1/member-411","MI",13,"Democratic",1955,1980
"175","/parliament-84/chamber-1/member-413","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-413",175,84,1,413,"John Dingell","John","","Dingell","/chamber-1/member-413","MI",12,"Democratic",1955,2015
"176","/parliament-84/chamber-1/member-414","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-414",176,84,1,414,"John Dingell","John","","Dingell","/chamber-1/member-414","MI",15,"Democratic",1955,2015
"177","/parliament-84/chamber-1/member-420","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-420",177,84,1,420,"Harold Donohue","Harold","","Donohue","/chamber-1/member-420","MA",3,"Democratic",1947,1974
"178","/parliament-84/chamber-1/member-423","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-423",178,84,1,423,"William Jennings Dorn","William","Jennings","Dorn","/chamber-1/member-423","SC",3,"Democratic",1951,1974
"179","/parliament-84/chamber-1/member-489","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-489",179,84,1,489,"Dante Fascell","Dante","","Fascell","/chamber-1/member-489","FL",19,"Democratic",1955,1993
"180","/parliament-84/chamber-1/member-515","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-515",180,84,1,515,"Daniel J. Flood","Daniel","J.","Flood","/chamber-1/member-515","PA",11,"Democratic",1955,1980
"181","/parliament-84/chamber-1/member-530","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-530",181,84,1,530,"Lawrence H. Fountain","Lawrence","H.","Fountain","/chamber-1/member-530","NC",2,"Democratic",1953,1983
"182","/parliament-84/chamber-1/member-604","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-604",182,84,1,604,"Kenneth J. Gray","Kenneth","J.","Gray","/chamber-1/member-604","IL",22,"Democratic",1955,1974
"183","/parliament-84/chamber-1/member-610","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-610",183,84,1,610,"Edith Green","Edith","","Green","/chamber-1/member-610","OR",3,"Democratic",1955,1974
"184","/parliament-84/chamber-1/member-618","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-618",184,84,1,618,"Martha Griffiths","Martha","","Griffiths","/chamber-1/member-618","MI",17,"Democratic",1955,1974
"185","/parliament-84/chamber-1/member-622","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-622",185,84,1,622,"Harold R. Gross","Harold","R.","Gross","/chamber-1/member-622","IA",3,"Republican",1949,1975
"186","/parliament-84/chamber-1/member-627","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-627",186,84,1,627,"Charles S. Gubser","Charles","S.","Gubser","/chamber-1/member-627","CA",10,"Republican",1953,1974
"187","/parliament-84/chamber-1/member-638","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-638",187,84,1,638,"James A. Haley","James","A.","Haley","/chamber-1/member-638","FL",8,"Democratic",1953,1977
"188","/parliament-84/chamber-1/member-685","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-685",188,84,1,685,"Wayne Hays","Wayne","","Hays","/chamber-1/member-685","OH",18,"Democratic",1949,1976
"189","/parliament-84/chamber-1/member-724","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-724",189,84,1,724,"Chester E. Holifield","Chester","E.","Holifield","/chamber-1/member-724","CA",19,"Democratic",1943,1974
"190","/parliament-84/chamber-1/member-738","/parliament-84","/parliament-84/chamber-1","/parliament-84/chamber-1/member-738",190,84,1,738,"Craig Hosmer","Craig","","Hosmer","/chamber-1/member-738","CA",32,"Republican",1953,1974
